"state","zipcode","total_pop","total_income","country","avg_income"
"MN",55419,"14080","1765087","USA","125361.292613636364"
"MN",55420,"12250","702771","USA","57369.061224489796"
"MN",55421,"15180","784434","USA","51675.494071146245"
"MN",55422,"15370","1295556","USA","84291.216655823032"
"MN",55423,"19930","1238387","USA","62136.828901154039"
"MN",55424,"4580","1606985","USA","350870.087336244541"
"MN",55425,"5340","288209","USA","53971.722846441948"
"MN",55426,"14420","1097084","USA","76080.721220527046"
"MN",55427,"13240","943496","USA","71261.027190332326"
"MN",55428,"15610","796491","USA","51024.407431133889"
"MN",55429,"14500","634735","USA","43774.827586206897"
"MN",55430,"11680","506782","USA","43388.869863013699"
"MN",55431,"10840","789068","USA","72792.250922509225"
"MN",55432,"16670","908615","USA","54505.998800239952"
"MN",55433,"17920","1012996","USA","56528.794642857143"
"MN",55434,"16000","925383","USA","57836.437500000000"
"MN",55435,"7560","781506","USA","103373.809523809524"
"MN",55436,"7460","1805239","USA","241989.142091152815"
"MN",55437,"10710","934935","USA","87295.518207282913"
"MN",55438,"9500","992494","USA","104473.052631578947"
"MN",55439,"4730","991757","USA","209673.784355179704"
"MN",55441,"9780","927401","USA","94826.278118609407"
"MN",55442,"7110","750311","USA","105528.973277074543"
"MN",55443,"17970","1212740","USA","67486.922648859210"
"MN",55444,"8690","501324","USA","57689.758342922900"
"MN",55445,"6760","476238","USA","70449.408284023669"
"MN",55446,"12410","1843599","USA","148557.534246575342"
"MN",55447,"10850","1220719","USA","112508.663594470046"
"MN",55448,"14990","959530","USA","64011.340893929286"
"MN",55449,"14990","1527388","USA","101893.795863909273"
"MN",55454,"3130","94046","USA","30046.645367412141"
"MN",55455,"130","1879","USA","14453.846153846154"
"MN",55602,"120","5203","USA","43358.333333333333"
"MN",55603,"260","12330","USA","47423.076923076923"
"MN",55604,"1920","117498","USA","61196.875000000000"
"MN",55605,"350","13008","USA","37165.714285714286"
"MN",55606,"140","9878","USA","70557.142857142857"
"MN",55612,"340","20033","USA","58920.588235294118"
"MN",55614,"1200","70024","USA","58353.333333333333"
"MN",55615,"170","8901","USA","52358.823529411765"
"MN",55616,"3430","198704","USA","57931.195335276968"
"MN",55702,"230","14851","USA","64569.565217391304"
"MN",55703,"350","20419","USA","58340.000000000000"
"MN",55704,"520","26958","USA","51842.307692307692"
"MN",55705,"1500","81202","USA","54134.666666666667"
"MN",55706,"850","42472","USA","49967.058823529412"
"MN",55707,"1610","92282","USA","57318.012422360248"
"MN",55709,"1930","107192","USA","55539.896373056995"
"MN",55710,"630","47441","USA","75303.174603174603"
"MN",55711,"240","12582","USA","52425.000000000000"
"MN",55712,"240","11090","USA","46208.333333333333"
"MN",55717,"160","10291","USA","64318.750000000000"
"MN",55718,"1550","97544","USA","62931.612903225806"
"MN",55719,"2580","132905","USA","51513.565891472868"
"MN",55720,"7890","432838","USA","54859.062103929024"
"MN",55721,"1680","129412","USA","77030.952380952381"
"MN",55723,"1140","69637","USA","61085.087719298246"
"MN",55724,"380","24649","USA","64865.789473684211"
"MN",55726,"440","26254","USA","59668.181818181818"
"MN",55731,"2760","154406","USA","55944.202898550725"
"MN",55732,"660","36283","USA","54974.242424242424"
"MN",55733,"2430","181541","USA","74708.230452674897"
"MN",55734,"2920","171255","USA","58648.972602739726"
"MN",55735,"800","41552","USA","51940.000000000000"
"MN",55736,"690","32530","USA","47144.927536231884"
"MN",55738,"260","15136","USA","58215.384615384615"
"MN",55741,"1570","97299","USA","61973.885350318471"
"MN",55742,"130","8338","USA","64138.461538461538"
"MN",55744,"9570","581189","USA","60730.303030303030"
"MN",55746,"7750","439748","USA","56741.677419354839"
"MN",55748,"670","30234","USA","45125.373134328358"
"MN",55749,"240","12304","USA","51266.666666666667"
"MN",55750,"910","46249","USA","50823.076923076923"
"MN",55751,"700","40051","USA","57215.714285714286"
"MN",55752,"200","10182","USA","50910.000000000000"
"MN",55756,"190","10086","USA","53084.210526315789"
"MN",55757,"370","18118","USA","48967.567567567568"
"MN",55760,"1320","67473","USA","51115.909090909091"
"MN",55763,"270","15983","USA","59196.296296296296"
"MN",55765,"340","17994","USA","52923.529411764706"
"MN",55767,"1660","90268","USA","54378.313253012048"
"MN",55768,"1390","90388","USA","65027.338129496403"
"MN",55769,"1050","59913","USA","57060.000000000000"
"MN",55771,"740","36614","USA","49478.378378378378"
"MN",55775,"620","44127","USA","71172.580645161290"
"MN",55779,"1890","130855","USA","69235.449735449735"
"MN",55780,"100","7169","USA","71690.000000000000"
"MN",55781,"390","31184","USA","79958.974358974359"
"MN",55783,"1150","69100","USA","60086.956521739130"
"MN",55785,"100","4937","USA","49370.000000000000"
"MN",55787,"230","10465","USA","45500.000000000000"
"MN",55790,"950","64423","USA","67813.684210526316"
"MN",55792,"4530","235644","USA","52018.543046357616"
"MN",55793,"280","16293","USA","58189.285714285714"
"MN",55795,"700","35051","USA","50072.857142857143"
"MN",55797,"740","45715","USA","61777.027027027027"
"MN",55798,"290","16253","USA","56044.827586206897"
"MN",55802,"1100","95253","USA","86593.636363636364"
"MN",55803,"8960","762321","USA","85080.468750000000"
"MN",55804,"7500","716818","USA","95575.733333333333"
"MN",55805,"4240","164600","USA","38820.754716981132"
"MN",55806,"4370","173539","USA","39711.441647597254"
"MN",55807,"4870","215388","USA","44227.515400410678"
"MN",55808,"2760","124238","USA","45013.768115942029"
"MN",55810,"4390","267866","USA","61017.312072892938"
"MN",55811,"12570","966305","USA","76873.906125696102"
"MN",55812,"3730","267738","USA","71779.624664879357"
"MN",55901,"28730","2010616","USA","69983.153498085625"
"MN",55902,"12420","1769160","USA","142444.444444444444"
"MN",55904,"14310","805492","USA","56288.749126484976"
"MN",55906,"9600","874082","USA","91050.208333333333"
"MN",55909,"650","41611","USA","64016.923076923077"
"MN",55910,"620","36314","USA","58570.967741935484"
"MN",55912,"13700","865059","USA","63142.992700729927"
"MN",55917,"1660","104485","USA","62942.771084337349"
"MN",55918,"470","26952","USA","57344.680851063830"
"MN",55919,"490","35206","USA","71848.979591836735"
"MN",55920,"4030","354007","USA","87842.928039702233"
"MN",55921,"2260","127463","USA","56399.557522123894"
"MN",55922,"280","12690","USA","45321.428571428571"
"MN",55923,"2230","154293","USA","69189.686098654709"
"MN",55924,"610","35981","USA","58985.245901639344"
"MN",55925,"560","34033","USA","60773.214285714286"
"MN",55926,"390","24531","USA","62900.000000000000"
"MN",55927,"2050","131441","USA","64117.560975609756"
"MN",55929,"590","40030","USA","67847.457627118644"
"MN",55931,"190","10097","USA","53142.105263157895"
"MN",55932,"990","71063","USA","71780.808080808081"
"MN",55933,"120","7676","USA","63966.666666666667"
"MN",55934,"1670","116345","USA","69667.664670658683"
"MN",55935,"450","26356","USA","58568.888888888889"
"MN",55936,"930","57089","USA","61386.021505376344"
"MN",55939,"900","46723","USA","51914.444444444444"
"MN",55940,"1240","78895","USA","63625.000000000000"
"MN",55941,"500","28656","USA","57312.000000000000"
"MN",55943,"1430","82210","USA","57489.510489510490"
"MN",55944,"3860","253388","USA","65644.559585492228"
"MN",55945,"680","42066","USA","61861.764705882353"
"MN",55946,"1550","96139","USA","62025.161290322581"
"MN",55947,"3790","290330","USA","76604.221635883905"
"MN",55949,"920","50258","USA","54628.260869565217"
"MN",55951,"700","41549","USA","59355.714285714286"
"MN",55952,"1140","65697","USA","57628.947368421053"
"MN",55953,"410","21626","USA","52746.341463414634"
"MN",55954,"670","32931","USA","49150.746268656716"
"MN",55955,"1390","117181","USA","84302.877697841727"
"MN",55956,"950","64546","USA","67943.157894736842"
"MN",55957,"350","20332","USA","58091.428571428571"
"MN",55959,"1030","58322","USA","56623.300970873786"
"MN",55960,"1610","163670","USA","101658.385093167702"
"MN",55961,"200","10566","USA","52830.000000000000"
"MN",55962,"360","20007","USA","55575.000000000000"
"MN",55963,"2730","198067","USA","72552.014652014652"
"MN",55964,"2250","133665","USA","59406.666666666667"
"MN",55965,"1110","68387","USA","61609.909909909910"
"MN",55967,"460","31180","USA","67782.608695652174"
"MN",55969,"540","31737","USA","58772.222222222222"
"MN",55970,"420","25314","USA","60271.428571428571"
"MN",55971,"1460","82645","USA","56606.164383561644"
"MN",55972,"2430","156374","USA","64351.440329218107"
"MN",55973,"140","7742","USA","55300.000000000000"
"MN",55974,"990","54546","USA","55096.969696969697"
"MN",55975,"2010","124380","USA","61880.597014925373"
"MN",55976,"3970","248329","USA","62551.385390428212"
"MN",55979,"420","23046","USA","54871.428571428571"
"MN",55981,"2040","142893","USA","70045.588235294118"
"MN",55982,"210","11007","USA","52414.285714285714"
"MN",55983,"750","45975","USA","61300.000000000000"
"MN",55985,"860","50563","USA","58794.186046511628"
"MN",55987,"15010","994487","USA","66254.963357761492"
"MN",55990,"430","24352","USA","56632.558139534884"
"MN",55991,"640","51081","USA","79814.062500000000"
"MN",55992,"2430","174852","USA","71955.555555555556"
"MN",56001,"22150","1276769","USA","57641.941309255079"
"MN",56003,"7640","546674","USA","71554.188481675393"
"MN",56007,"10010","557738","USA","55718.081918081918"
"MN",56009,"740","42170","USA","56986.486486486486"
"MN",56010,"510","32425","USA","63578.431372549020"
"MN",56011,"4540","317411","USA","69914.317180616740"
"MN",56013,"2100","120878","USA","57560.952380952381"
"MN",56014,"320","15832","USA","49475.000000000000"
"MN",56016,"470","26174","USA","55689.361702127660"
"MN",56017,"850","66872","USA","78672.941176470588"
"MN",56019,"430","22979","USA","53439.534883720930"
"MN",56021,"560","37879","USA","67641.071428571429"
"MN",56023,"230","11475","USA","49891.304347826087"
"MN",56024,"1650","101647","USA","61604.242424242424"
"MN",56025,"250","14960","USA","59840.000000000000"
"MN",56026,"940","56271","USA","59862.765957446809"
"MN",56027,"350","16763","USA","47894.285714285714"
"MN",56028,"690","57001","USA","82610.144927536232"
"MN",56029,"310","16891","USA","54487.096774193548"
"MN",56031,"6010","458471","USA","76284.692179700499"
"MN",56033,"160","9421","USA","58881.250000000000"
"MN",56034,"240","14778","USA","61575.000000000000"
"MN",56036,"890","52209","USA","58661.797752808989"
"MN",56037,"770","49601","USA","64416.883116883117"
"MN",56039,"480","26335","USA","54864.583333333333"
"MN",56041,"540","32445","USA","60083.333333333333"
"MN",56042,"340","20551","USA","60444.117647058824"
"MN",56043,"260","14664","USA","56400.000000000000"
"MN",56044,"1100","71256","USA","64778.181818181818"
"MN",56045,"370","24554","USA","66362.162162162162"
"MN",56048,"1880","116097","USA","61753.723404255319"
"MN",56050,"770","58193","USA","75575.324675324675"
"MN",56051,"290","13079","USA","45100.000000000000"
"MN",56052,"380","23972","USA","63084.210526315789"
"MN",56054,"440","25291","USA","57479.545454545455"
"MN",56055,"1960","128684","USA","65655.102040816327"
"MN",56057,"1830","112964","USA","61728.961748633880"
"MN",56058,"3070","178065","USA","58001.628664495114"
"MN",56060,"200","11472","USA","57360.000000000000"
"MN",56062,"1530","85583","USA","55936.601307189542"
"MN",56063,"1510","142272","USA","94219.867549668874"
"MN",56065,"1280","75698","USA","59139.062500000000"
"MN",56068,"530","28543","USA","53854.716981132075"
"MN",56069,"2430","139460","USA","57390.946502057613"
"MN",56071,"6260","495418","USA","79140.255591054313"
"MN",56072,"1120","64726","USA","57791.071428571429"
"MN",56073,"8650","509331","USA","58882.196531791908"
"MN",56074,"990","66421","USA","67091.919191919192"
"MN",56078,"240","11889","USA","49537.500000000000"
"MN",56081,"2740","143537","USA","52385.766423357664"
"MN",56082,"5940","406086","USA","68364.646464646465"
"MN",56083,"410","24321","USA","59319.512195121951"
"MN",56085,"2580","210661","USA","81651.550387596899"
"MN",56087,"1490","84292","USA","56571.812080536913"
"MN",56088,"940","51529","USA","54818.085106382979"
"MN",56090,"320","16572","USA","51787.500000000000"
"MN",56091,"170","8208","USA","48282.352941176471"
"MN",56093,"5870","321949","USA","54846.507666098807"
"MN",56096,"1510","88363","USA","58518.543046357616"
"MN",56097,"1670","85359","USA","51113.173652694611"
"MN",56098,"990","50060","USA","50565.656565656566"
"MN",56101,"2890","159777","USA","55286.159169550173"
"MN",56110,"840","50744","USA","60409.523809523810"
"MN",56111,"220","13371","USA","60777.272727272727"
"MN",56114,"160","8396","USA","52475.000000000000"
"MN",56115,"620","36432","USA","58761.290322580645"
"MN",56116,"260","17504","USA","67323.076923076923"
"MN",56117,"170","10266","USA","60388.235294117647"
"MN",56118,"190","13530","USA","71210.526315789474"
"MN",56119,"500","28439","USA","56878.000000000000"
"MN",56120,"490","26768","USA","54628.571428571429"
"MN",56121,"270","12995","USA","48129.629629629630"
"MN",56122,"250","14027","USA","56108.000000000000"
"MN",56123,"230","13513","USA","58752.173913043478"
"MN",56127,"170","8685","USA","51088.235294117647"
"MN",56128,"890","59060","USA","66359.550561797753"
"MN",56129,"330","19047","USA","57718.181818181818"
"MN",56131,"1090","62122","USA","56992.660550458716"
"MN",56132,"270","19019","USA","70440.740740740741"
"MN",56134,"200","10883","USA","54415.000000000000"
"MN",56136,"500","29033","USA","58066.000000000000"
"MN",56137,"500","28568","USA","57136.000000000000"
"MN",56138,"400","22668","USA","56670.000000000000"
"MN",56139,"210","10323","USA","49157.142857142857"
"MN",56141,"160","9984","USA","62400.000000000000"
"MN",56142,"460","22462","USA","48830.434782608696"
"MN",56143,"2200","133752","USA","60796.363636363636"
"MN",56144,"470","25118","USA","53442.553191489362"
"MN",56145,"280","14779","USA","52782.142857142857"
"MN",56149,"570","31850","USA","55877.192982456140"
"MN",56150,"1360","73269","USA","53874.264705882353"
"MN",56151,"400","25683","USA","64207.500000000000"
"MN",56152,"660","36993","USA","56050.000000000000"
"MN",56155,"210","11760","USA","56000.000000000000"
"MN",56156,"2900","169538","USA","58461.379310344828"
"MN",56157,"350","30416","USA","86902.857142857143"
"MN",56158,"200","10701","USA","53505.000000000000"
"MN",56159,"1220","65485","USA","53676.229508196721"
"MN",56160,"110","5379","USA","48900.000000000000"
"MN",56161,"200","10294","USA","51470.000000000000"
"MN",56162,"130","7383","USA","56792.307692307692"
"MN",56164,"2720","148150","USA","54466.911764705882"
"MN",56165,"170","10452","USA","61482.352941176471"
"MN",56167,"310","18237","USA","58829.032258064516"
"MN",56168,"420","22065","USA","52535.714285714286"
"MN",56169,"320","20302","USA","63443.750000000000"
"MN",56170,"250","13643","USA","54572.000000000000"
"MN",56171,"850","50209","USA","59069.411764705882"
"MN",56172,"1480","96227","USA","65018.243243243243"
"MN",56173,"180","8986","USA","49922.222222222222"
"MN",56174,"190","8580","USA","45157.894736842105"
"MN",56175,"1360","73965","USA","54386.029411764706"
"MN",56176,"510","30500","USA","59803.921568627451"
"MN",56178,"820","51652","USA","62990.243902439024"
